id,markets,founded in,employees,headquarters,country,total raised (USD),latest_round_amount (USD),latest_round_date,latest_round_type,acquired_by,acquired_at,acquired_amount (USD)
103187,"Analytics, Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Technology > Artificial Intelligence",2017.0,2.0,,United States,0.0,0.0,2017-06-30,Seed fund,,,
103189,"Software > Enterprise Software, Analytics, Big Data, Big Data > Machine Learning, Analytics > Predictive Analytics, Businesses > Startups > Small and Medium Businesses, Businesses > Startups, Data Science",2015.0,2.0,Washington,United States,1000000.0,1000000.0,2018-02-20,Seed fund,,,
103194,"Software > Productivity Software, Technology > Artificial Intelligence, Big Data > Machine Learning > Natural Language Processing > Speech Recognition, Software > Productivity Software > Meeting Software > Video Conferencing",2016.0,10.0,London,United Kingdom,200000.0,200000.0,2017-06-30,Angel,,,
103234,"Internet > Web Development > Developer APIs, Technology > Artificial Intelligence, Analytics > Predictive Analytics, Software > Developer Tools",2016.0,,San Francisco,United States,3577276.0,3577276.0,2019-01-04,Seed fund,,,
103240,"Big Data > Machine Learning, Education > EdTech, Education > E-learning",2015.0,11.0,,United Kingdom,181818.0,181818.0,2017-07-01,Seed fund,,,
103256,"Big Data, Technology > Artificial Intelligence, Analytics > Predictive Analytics",2014.0,11.0,Amsterdam,The Netherlands,,,,,,,
103263,"Mobile, Entertainment, Technology, Entertainment > Television, Communication > Video Chat, Technology > Artificial Intelligence, Communication, Communications",2014.0,,Helsinki,Finland,738636.0,738636.0,2017-07-25,Seed fund,,,
103274,"Technology > Artificial Intelligence, Marketing, Marketing Intelligence",2013.0,2.0,Cambridge,United States,,,,,HubSpot,2017-07-25,0.0
103296,"Software > Apps, Big Data > Machine Learning > Natural Language Processing > Speech Recognition",,,San Jose,United States,5200000.0,5200000.0,2017-07-26,Venture Capital,,,
103321,"Technology, Security, Technology > Artificial Intelligence, Security > Identity, Security > Cyber Security, Technology > Deep Tech",2011.0,2.0,London,United Kingdom,38750000.0,35000000.0,2017-07-27,Series A,,,
103373,"Finance, Technology > Artificial Intelligence, Finance > Risk Management, Finance > Financial Services > Consumer Lending",2013.0,11.0,San Diego,United States,0.0,0.0,2017-07-05,Series A,,,
103458,"Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Businesses > Startups",2016.0,4.0,Saint Petersburg,Russia,,,,,,,
103459,"Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Internet > Web Tools > Web Scraping",2017.0,10.0,New York,United States,,,,,,,
103519,"Technology > Artificial Intelligence, Internet of Things, Consumer Electronics > Wearables",2007.0,11.0,Worldwide,Dominican Republic,100000.0,100000.0,2017-07-07,Angel,,,
103585,"Technology > Information Technology, Technology > Artificial Intelligence, Research",2017.0,2.0,Pau,France,,,,,,,
103627,"Internet > Consumer Internet > Facebook Applications, Internet > Consumer Internet > Messaging, Technology > Artificial Intelligence",2017.0,1.0,Tiel,The Netherlands,,,,,,,
103664,"Big Data > Machine Learning, Professional Services",2014.0,11.0,Washington,United States,4100000.0,4100000.0,2018-06-28,Series A,,,
103673,"Analytics, Technology > Artificial Intelligence",,,Knoxville,United States,150000.0,150000.0,2017-07-10,Seed fund,,,
103692,"Real Estate, Technology > Artificial Intelligence, Education > Colleges, Legal > Legal Tech",2017.0,15.0,Miami,United States,,,,,,,
103713,"Technology, Businesses > Venture Capital, Robotics, Technology > Artificial Intelligence, Businesses",2017.0,,Lausanne,Switzerland,,,,,,,
103817,"Big Data, Big Data > Machine Learning, Finance > Insurance",2014.0,11.0,Sophia-Antipolis,,,,,,,,
103850,"Big Data, Big Data > Machine Learning, Technology > Biotechnology, Life Sciences, Health Care > Medical > Diagnostics, Data Science",2014.0,51.0,California,United States,75000000.0,25000000.0,2018-11-29,Debt financing,,,
103865,"Big Data > Machine Learning > Natural Language Processing, Software > Productivity Software, Internet > Search > Visual Search",2016.0,5.0,Sunnyvale,United States,,,,,,,
103872,"Internet > Web Development, Big Data > Machine Learning, Technology > Artificial Intelligence, Services > Business Services > Agency",2017.0,,Wrocław,Poland,,,,,,,
103892,"Media > Video, Internet > Real Time, Big Data > Machine Learning, Technology > Artificial Intelligence",2017.0,19.0,Herzliya,Israel,,,,,,,
103914,"Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Technology > Artificial Intelligence",2012.0,11.0,Itabashi-ku,Japan,4258789.0,4258789.0,2017-08-10,Series A,,,
103916,"Technology > Artificial Intelligence, Industry > Industrial Automation",2016.0,11.0,Ottawa,Canada,,,,,,,
103931,"Technology > Artificial Intelligence, Health > Mobile Health, Health",,,Boston,United States,6700000.0,6700000.0,2017-08-09,Series A,,,
103933,"Internet > SaaS, Big Data > Machine Learning, Sales and Marketing, Marketing > CRM, Analytics > Predictive Analytics, Algorithms",,2.0,San Francisco,United States,,,,,Lyft,2017-08-10,0.0
103936,"Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Internet of Things, Analytics > Predictive Analytics",2017.0,2.0,Frankfurt,Germany,,,,,,,
103974,"Technology, Finance, Businesses > Venture Capital, Businesses > Consulting, Robotics, Technology > Artificial Intelligence, Professional Services, Finance > Investment, Businesses",2014.0,,London & San Francisco,United Kingdom,4729730.0,4500000.0,2017-08-09,Series A,,,
103999,"Software > Games, Data Science > Computer Vision, Gaming > ESports, Big Data > Machine Learning > Deep Learning",2016.0,18.0,Santa Monica,United States,3250000.0,3000000.0,2017-11-24,Seed fund,,,
104006,Technology > Artificial Intelligence,,,,United States,0.0,0.0,2017-07-13,Angel,,,
104021,"Big Data, Big Data > Machine Learning",,,,South Korea,440000.0,440000.0,2017-07-14,Seed fund,,,
104024,"Analytics, Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence",2010.0,,Waterloo,Canada,0.0,0.0,2017-07-14,Seed fund,,,
104031,"Big Data > Machine Learning, Technology > Artificial Intelligence, Finance > Risk Management",2014.0,2.0,Princeton,United States,750000.0,750000.0,2017-07-15,Angel,,,
104036,"Big Data > Machine Learning, Technology > Artificial Intelligence",2016.0,2.0,,United States,3500000.0,3500000.0,2017-07-15,Seed fund,,,
104063,"Big Data > Machine Learning, Businesses > Consulting, Industry > Logistics, Technology > Artificial Intelligence",2014.0,2.0,,United States,0.0,0.0,2017-07-01,Seed fund,,,
104113,"Technology, Software > Enterprise Software, Big Data, Software > Productivity Software, Big Data > Machine Learning, Technology > Artificial Intelligence, Software > Productivity Software > Document Management, Software, Intelligent Systems, Technology > Deep Tech",2012.0,,Berlin,Germany,18072289.0,11363636.0,2017-07-17,Series A,,,
104136,"Big Data > Machine Learning, Technology > Artificial Intelligence, Analytics > Predictive Analytics, Hardware > Computers",2017.0,2.0,,Colombia,0.0,0.0,2017-07-17,Seed fund,,,
104172,"Big Data > Machine Learning, Marketing > Business Intelligence, Data Science, Finance > FinTech > Blockchain",2017.0,10.0,London,United Kingdom,0.0,0.0,2017-08-01,Angel,,,
104190,"Analytics, Big Data > Machine Learning",2014.0,2.0,San Francisco,United States,,,,,Meltwater,2017-08-15,0.0
104251,"Photography > Photo Editing, Image Recognition, Technology > Artificial Intelligence",,,,Belarus,,,,,Google,2017-08-17,0.0
104261,"Transportation, Technology > Artificial Intelligence, Transportation > Vehicles > Autonomous Vehicles",,51.0,Beijing,China,170000000.0,95000000.0,2019-02-13,Series D,,,
104280,"E-Commerce > Online Shopping > Marketplaces, Technology > Artificial Intelligence, Art, Internet > Curated Web",2017.0,2.0,London,United Kingdom,,,,,,,
104367,"Big Data > Machine Learning, Technology > Artificial Intelligence, Finance > FinTech, Finance > FinTech > Blockchain",2016.0,11.0,,United States,2500000.0,2500000.0,2017-07-20,Seed fund,,,
104403,"Big Data > Machine Learning, Technology > Artificial Intelligence, Technology > Biotechnology",,11.0,Kingston,Canada,25000000.0,25000000.0,2017-09-27,Series B,,,
104426,"Technology, Services, Services > Customer Service, Big Data, Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Technology > Artificial Intelligence, Services > Customer Service > Customer Support Tools",2016.0,12.0,London,United Kingdom,,,,,,,
104428,"Education, Health > Health and Wellness, Technology > Artificial Intelligence, Virtual Reality",2008.0,,Moscow,Russia,,,,,,,
104429,"Big Data > Machine Learning, Technology > Artificial Intelligence, Data Science",2012.0,11.0,Mapleton,United States,,,,,,,
104434,"Recruiting, Big Data > Machine Learning, Knowledge Management > Career Management, Career Planning",2016.0,11.0,Santa Clara,United States,2400000.0,2400000.0,2017-08-22,Seed fund,,,
104486,"Big Data > Machine Learning, Technology > Artificial Intelligence",2012.0,11.0,Fredricton,Canada,,,,,M-Files,2017-08-23,0.0
104495,"Finance, Big Data > Machine Learning > Natural Language Processing, Technology > Artificial Intelligence, Enterprise > Enterprise Search",2009.0,11.0,Madrid,Spain,,5800000.0,2017-08-24,Series A,,,
104515,"Internet > Search, Travel, Technology > Artificial Intelligence",,,Bengaluru,India,0.0,0.0,2017-07-21,Seed fund,,,
104541,"Analytics, Big Data, Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Health Care > Medical, Health Care, Analytics > Text Analytics, Health Care > Medical > Pharmaceuticals, Research",2016.0,6.0,Chennai,India,,,,,,,
104617,"Consumer Electronics, Technology, Hardware, Robotics, Technology > Artificial Intelligence, Internet of Things, Internet of Things > Sensors, Software, Consumer Electronics > Wearables",2017.0,2.0,,Poland,0.0,0.0,2017-07-25,Seed fund,,,
104657,"Software > Enterprise Software, Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning",2016.0,11.0,,,1200000.0,1200000.0,,,,,
104665,"Analytics, Big Data, Marketing > Internet Marketing > SEO, Big Data > Machine Learning, Online Marketing",2017.0,2.0,Berlin,Germany,,,,,,,
104689,"E-Commerce, Technology, Education, Big Data > Machine Learning, Robotics, 3D, Hardware > Printing > 3d Printing, 3D > 3D Technology",2015.0,11.0,Poland,Poland,,,,,,,
104707,"Big Data, Big Data > Machine Learning, Security > Data Security, Security > Cyber Security",2014.0,200.0,beijing,China,14749263.0,14749263.0,2017-07-26,Series B,,,
104737,"Internet > Consumer Internet > Messaging, E-Commerce, Big Data > Machine Learning, Technology > Artificial Intelligence",2016.0,2.0,Online,,,,,,,,
104804,"Education, Robotics, Technology > Artificial Intelligence",,,,China,10000000.0,10000000.0,2017-07-27,Series A,,,
104863,Big Data > Machine Learning,,,,United States,10900000.0,10900000.0,2017-07-28,Series A,,,
104872,"Image Recognition, Big Data > Machine Learning, Technology > Biotechnology",2012.0,,Valencia,Spain,2630843.0,204091.0,2017-07-28,Angel,,,
104873,"Technology, Analytics, Big Data, Technology > Artificial Intelligence, Internet of Things, Agriculture, Sustainability, Sustainability > Green",2017.0,,Kitwe,Zambia,15000.0,15000.0,2017-07-28,Seed fund,,,
104880,"Technology > Artificial Intelligence, Communication > Chat, Health",,,,United States,1300000.0,1300000.0,2017-07-30,Seed fund,,,
104889,"Internet > Social Media, Internet, Analytics, Big Data, Big Data > Machine Learning, Marketing, Marketing > Digital Marketing",2014.0,11.0,Milan,Italy,284091.0,284091.0,2017-07-30,Debt financing,,,
104893,"E-Commerce, Big Data, Technology > Data Mining, Big Data > Data Integration, Marketing > CRM, Marketing > Business Intelligence, Technology > Artificial Intelligence",2015.0,,London,United Kingdom,735135.0,84416.0,2017-07-31,Grant,,,
104983,"Big Data > Machine Learning, Software",,,Austin,United States,,0.0,2017-09-05,Undisclosed funding,,,
105005,"Technology, Services, Services > Customer Service, Analytics, Communication > Video Chat, Technology > Artificial Intelligence, Services > Customer Service > Customer Support Tools, Communication",2012.0,50.0,London,United Kingdom,,,,,,,
105010,"Big Data > Machine Learning > Natural Language Processing, Finance > FinTech",2016.0,3.0,New York,United States,,,,,,,
105065,Big Data > Machine Learning > Natural Language Processing,2010.0,2.0,,United States,700000.0,700000.0,2017-08-01,Seed fund,,,
105100,"Advertising, Big Data > Machine Learning, Marketing > Marketing Automation",2017.0,11.0,,Nepal,0.0,0.0,2017-08-01,Angel,,,
105111,"Analytics, Big Data > Machine Learning, Technology > Artificial Intelligence",,,Newton,United States,2941176.0,2941176.0,2017-08-01,Seed fund,,,
105113,"Internet > Social Media, Crowdsourcing, Big Data > Machine Learning, Technology > Data Mining",2017.0,2.0,Australia,Australia,100000.0,100000.0,2017-08-01,Seed fund,,,
105122,"E-Commerce > Online Shopping > Marketplaces, Education, Technology > Artificial Intelligence, Education > Language Learning",,,Tokyo,Japan,50000.0,50000.0,2017-08-01,Angel,,,
105129,"Internet > SaaS, Technology > Artificial Intelligence, Finance > FinTech > Blockchain",,,,China,5000000.0,5000000.0,2017-09-08,Series A,,,
105130,"Technology > Artificial Intelligence, Software",,,Palo Alto,United States,12300000.0,10000000.0,2017-10-12,Angel,,,
105155,Big Data > Machine Learning,,,,United Kingdom,263158.0,263158.0,2017-08-01,Seed fund,,,
105159,"Collaboration, Consumer Goods > Beauty, Technology > Artificial Intelligence",,,,United States,2000000.0,2000000.0,2017-08-01,Seed fund,,,
105160,"Internet, Media > Publishing, Big Data > Machine Learning",,,Lima,Peru,20000.0,20000.0,2017-08-01,Grant,,,
105211,"Finance, Analytics, Big Data, Technology > Artificial Intelligence, Finance > Financial Services, Finance > FinTech, Software > Apps > App",2015.0,11.0,Stockholm,Sweden,122500.0,0.0,2017-10-09,Undisclosed funding,,,
105220,"Big Data > Machine Learning, Technology > Artificial Intelligence, Data Science > Computer Vision, Data Architecture",2017.0,3.0,Oxford,United Kingdom,,,,,,,
105280,"Internet > SaaS, Analytics, Big Data > Machine Learning > Natural Language Processing, Marketing > Business Intelligence, Big Data > Data Visualization, Businesses > Business Analytics",2014.0,11.0,London,United Kingdom,8527027.0,6500000.0,2019-01-15,Series A,,,
105281,"Technology, Media > News, Internet, Internet > SaaS, Analytics, Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Media, Technology > Deep Tech",2015.0,8.0,London | San Francisco,United Kingdom,700000.0,0.0,2017-03-01,Undisclosed,,,
105282,"Technology, Finance, Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Legal, Finance > Risk Management, Software, Software > Software Compliance, Legal > Legal Tech, Technology > Deep Tech",2016.0,2.0,London,United Kingdom,0.0,0.0,2017-03-01,Undisclosed,,,
105315,"Technology > Artificial Intelligence, Marketing, Finance > Investment",,,San Francisco,United States,,,,,Grit Labs,2017-09-12,0.0
105348,"Big Data > Machine Learning, Technology > Artificial Intelligence, Software",,,Toronto,Canada,7380000.0,7380000.0,2017-09-13,Series A,,,
105382,"Big Data > Machine Learning, Technology > Artificial Intelligence",,,San Francisco,United States,5000000.0,5000000.0,2017-09-14,Series A,,,
105458,"Big Data > Machine Learning, Internet > Search > Visual Search",2011.0,11.0,London,United Kingdom,0.0,0.0,2017-12-01,Seed fund,,,
105512,"Technology > Artificial Intelligence, Pets, Consumer Electronics > Wearables, Food And Drinks",,,Fort Lauderdale,United States,200000.0,200000.0,2017-08-08,Angel,,,
